City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Daru,PG,2020-10-04 00:40:46,-9.08,143.21,81.63,80,85,18.77
305,Lokosovo,RU,2020-10-04 00:40:46,61.13,74.82,31.89,95,100,13.47
306,Kalmunai,LK,2020-10-04 00:40:46,7.42,81.82,79.03,71,78,2.77
307,Richards Bay,ZA,2020-10-04 00:40:46,-28.78,32.04,67.37,94,100,9.24
308,Santa Marta De Tormes,ES,2020-10-04 00:40:46,40.95,-5.63,51.01,87,100,6.93
309,Forestville,US,2020-10-04 00:38:35,38.85,-76.88,60.8,81,1,1.39
310,Gardenstown,GB,2020-10-04 00:40:46,57.67,-2.34,55.0,91,100,23.0
311,Ust-Maya,RU,2020-10-04 00:40:46,60.42,134.53,35.51,74,0,6.51
312,Nalut,LY,2020-10-04 00:40:46,30.33,10.85,83.55,15,39,11.88
313,Wajima,JP,2020-10-04 00:39:56,37.4,136.9,68.0,94,75,3.36
314,Ambulu,ID,2020-10-04 00:40:47,-8.35,113.61,81.16,72,6,3.15
315,Tevaitoa,PF,2020-10-04 00:40:47,-16.78,-151.5,79.48,72,99,17.56
316,Eshowe,ZA,2020-10-04 00:40:47,-28.89,31.47,60.58,100,100,2.1
317,Cayenne,GF,2020-10-04 00:38:25,4.93,-52.33,78.8,100,20,9.1
318,Gashua,NG,2020-10-04 00:40:47,12.87,11.05,81.43,53,0,7.34
319,Lalupon,NG,2020-10-04 00:40:47,7.47,4.07,71.28,98,98,2.86
320,Kargil,IN,2020-10-04 00:40:47,34.57,76.1,36.61,67,0,3.13
321,Kyren,RU,2020-10-04 00:40:47,51.68,102.14,32.99,72,0,0.6
322,Ternate,ID,2020-10-04 00:40:47,0.8,127.4,83.16,75,95,6.6
323,Makakilo City,US,2020-10-04 00:40:48,21.35,-158.09,87.8,58,1,12.75
324,Umea,SE,2020-10-04 00:40:19,63.83,20.26,50.0,93,90,6.93
325,Ginir,ET,2020-10-04 00:40:48,7.13,40.7,57.45,83,64,4.43
326,Vao,NC,2020-10-04 00:40:48,-22.67,167.48,70.09,76,58,23.47
327,Tual,ID,2020-10-04 00:40:48,-5.67,132.75,80.87,82,100,19.51
328,Arrecife,ES,2020-10-04 00:40:48,28.96,-13.55,71.6,83,75,12.75
329,Port-Cartier,CA,2020-10-04 00:40:48,50.03,-66.87,46.99,52,75,8.05
330,Moron,AR,2020-10-04 00:37:26,-34.65,-58.62,48.99,68,100,7.0
331,Kota Belud,MY,2020-10-04 00:40:49,6.35,116.43,80.6,83,20,3.36
332,San Agustin,MX,2020-10-04 00:40:49,20.53,-103.47,78.8,24,5,8.05
333,Utete,TZ,2020-10-04 00:40:49,-7.99,38.76,68.86,97,0,1.19
334,Abu Samrah,SY,2020-10-04 00:40:49,35.3,37.18,62.73,87,3,5.79
335,Havre-Saint-Pierre,CA,2020-10-04 00:40:49,50.23,-63.6,42.8,93,75,8.05
336,Alegrete,BR,2020-10-04 00:40:49,-29.78,-55.79,55.29,80,99,22.03
337,Nagaur,IN,2020-10-04 00:40:49,27.2,73.73,77.95,41,0,8.57
338,Bambous Virieux,MU,2020-10-04 00:40:50,-20.34,57.76,71.6,88,40,4.76
339,Gimli,CA,2020-10-04 00:40:50,50.63,-96.99,44.01,99,15,8.79
340,Ulaangom,MN,2020-10-04 00:40:50,49.98,92.07,33.84,81,0,3.22
341,Umm Kaddadah,SD,2020-10-04 00:40:50,13.6,26.69,87.17,43,36,11.72
342,Rodrigues Alves,BR,2020-10-04 00:40:50,-7.74,-72.65,72.14,89,100,3.04
343,Saint-Francois,FR,2020-10-04 00:40:50,46.42,3.91,51.01,81,90,11.41
344,San Andres,CO,2020-10-04 00:38:21,12.58,-81.7,80.6,88,40,3.02
345,Igarka,RU,2020-10-04 00:40:50,67.47,86.58,30.63,93,100,18.21
346,Surok,RU,2020-10-04 00:40:51,56.45,48.12,42.8,100,98,4.47
347,Takapau,NZ,2020-10-04 00:40:51,-40.03,176.35,66.99,71,0,21.99
348,Avera,US,2020-10-04 00:40:51,33.19,-82.53,62.6,72,1,5.93
349,Cap-Aux-Meules,CA,2020-10-04 00:38:01,47.38,-61.86,51.8,81,40,9.17
350,Fare,PF,2020-10-04 00:40:51,-16.7,-151.02,79.32,72,0,16.67
351,Adrar,MR,2020-10-04 00:40:51,20.5,-10.07,84.83,25,100,3.62
352,Lekoni,GA,2020-10-04 00:40:51,-1.58,14.26,73.65,85,0,3.29
353,Quelimane,MZ,2020-10-04 00:40:52,-17.88,36.89,69.21,95,36,2.26
354,Hami,CN,2020-10-04 00:40:52,42.8,93.45,54.7,31,100,6.51
355,Asau,RO,2020-10-04 00:40:52,46.43,26.4,51.01,96,61,3.53
356,Nelson Bay,AU,2020-10-04 00:40:52,-32.72,152.15,81.0,53,0,6.93
357,Mount Isa,AU,2020-10-04 00:40:52,-20.73,139.5,80.6,30,0,17.22
358,Bilibino,RU,2020-10-04 00:40:52,68.05,166.44,28.33,89,83,3.51
359,Lannion,FR,2020-10-04 00:40:52,48.75,-3.42,51.8,87,77,16.11
360,Borazjan,IR,2020-10-04 00:40:52,29.27,51.22,77.0,46,0,1.77
361,Ayagoz,KZ,2020-10-04 00:40:53,47.97,80.44,37.98,73,0,4.0
362,Korcula,HR,2020-10-04 00:40:53,42.96,17.14,80.6,54,75,20.8
363,Mayo,US,2020-10-04 00:40:53,38.89,-76.51,55.4,76,1,2.04
364,Along,IN,2020-10-04 00:40:53,28.17,94.77,72.93,88,83,1.12
365,Aksarka,RU,2020-10-04 00:40:53,66.56,67.8,31.5,97,77,10.89
366,Abatskoye,RU,2020-10-04 00:40:53,56.29,70.46,33.46,91,42,11.56
367,Inhambane,MZ,2020-10-04 00:38:16,-23.86,35.38,71.82,89,50,10.16
368,Temyasovo,RU,2020-10-04 00:40:53,52.99,58.1,44.6,81,90,8.95
369,Rawson,AR,2020-10-04 00:40:53,-43.3,-65.1,49.39,47,0,23.17
370,Chara,RU,2020-10-04 00:40:54,56.91,118.26,31.32,87,93,1.54
371,Kempten,DE,2020-10-04 00:40:54,47.73,10.31,37.99,88,0,5.03
372,Luebo,CD,2020-10-04 00:40:54,-5.35,21.42,72.18,94,100,2.71
373,Mihai Bravu,RO,2020-10-04 00:40:54,44.14,26.06,60.01,87,75,3.36
374,Kruisfontein,ZA,2020-10-04 00:40:54,-34.0,24.73,59.0,95,82,1.01
375,Aykhal,RU,2020-10-04 00:40:54,66.0,111.5,28.4,100,90,6.71
376,Sungaipenuh,ID,2020-10-04 00:40:54,-2.08,101.38,71.11,77,100,1.63
377,Floro,NO,2020-10-04 00:40:54,61.6,5.03,60.8,55,0,14.99
378,Chalus,IR,2020-10-04 00:40:54,36.66,51.42,69.8,83,40,2.24
379,Kalemie,CD,2020-10-04 00:40:55,-5.95,29.19,74.46,62,0,4.74
380,Giddalur,IN,2020-10-04 00:40:55,15.35,78.92,74.66,86,100,6.04
381,Uglegorsk,RU,2020-10-04 00:40:55,49.08,142.03,55.98,71,45,18.5
382,Saint-Pierre,RE,2020-10-04 00:40:55,-21.34,55.48,71.6,73,90,16.11
383,Santos Dumont,BR,2020-10-04 00:40:55,-21.46,-43.55,66.52,92,89,10.07
384,Ushtobe,KZ,2020-10-04 00:40:55,45.25,77.98,46.27,53,89,3.96
385,Nanortalik,GL,2020-10-04 00:40:55,60.14,-45.24,35.22,86,100,7.9
386,Nurota,UZ,2020-10-04 00:40:55,40.56,65.69,48.2,57,0,4.7
387,Bonthe,SL,2020-10-04 00:40:56,7.53,-12.51,77.38,88,100,5.64
388,Muros,ES,2020-10-04 00:40:56,42.78,-9.06,59.0,92,36,10.0
389,Marrakesh,MA,2020-10-04 00:37:56,31.63,-8.01,64.4,59,20,10.29
390,Sopetran,CO,2020-10-04 00:40:56,6.67,-75.75,60.8,93,75,3.36
391,Zarinsk,RU,2020-10-04 00:40:56,53.71,84.95,35.55,85,9,6.58
392,Vaitape,PF,2020-10-04 00:40:56,-16.52,-151.75,79.41,76,33,17.92
393,Casa Nova,BR,2020-10-04 00:40:56,-9.42,-41.13,80.62,42,99,11.23
394,Talara,PE,2020-10-04 00:40:56,-4.58,-81.27,63.09,89,99,16.51
395,Karaton,ID,2020-10-04 00:40:56,-6.34,106.1,84.99,83,20,3.36
396,Lorengau,PG,2020-10-04 00:40:56,-2.02,147.27,85.86,66,58,10.25
397,Raga,SS,2020-10-04 00:40:57,8.46,25.68,69.76,94,100,2.95
398,Progreso,MX,2020-10-04 00:40:57,21.28,-89.67,75.99,94,90,10.29
399,Brewster,US,2020-10-04 00:40:57,41.4,-73.62,51.01,87,1,4.7
400,Urusha,RU,2020-10-04 00:40:57,54.05,122.9,38.32,75,84,8.52
401,Soddy-Daisy,US,2020-10-04 00:40:57,35.24,-85.19,57.99,92,0,0.83
402,Remedios,CU,2020-10-04 00:40:57,22.49,-79.55,80.6,88,40,3.36
403,Praia Da Vitoria,PT,2020-10-04 00:40:57,38.73,-27.07,71.01,94,75,13.8
404,Baoding,CN,2020-10-04 00:38:08,38.85,115.49,55.89,32,0,14.34
405,Vila Franca Do Campo,PT,2020-10-04 00:40:58,37.72,-25.43,69.8,88,75,10.29
406,Xuanhua,CN,2020-10-04 00:40:58,40.61,115.04,42.06,55,0,21.7
407,Sitka,US,2020-10-04 00:36:46,57.05,-135.33,53.6,93,90,3.36
408,Pangnirtung,CA,2020-10-04 00:40:58,66.15,-65.71,26.92,94,84,0.74
409,Astana,KZ,2020-10-04 00:37:03,51.18,71.45,35.6,100,20,4.47
410,At-Bashi,KG,2020-10-04 00:40:58,41.17,75.81,38.46,70,72,0.78
411,Manta,EC,2020-10-04 00:40:58,-0.95,-80.73,73.4,83,75,8.05
412,Kalmar,SE,2020-10-04 00:40:58,56.66,16.36,60.8,87,100,14.99
413,Oxelosund,SE,2020-10-04 00:40:58,58.67,17.1,57.2,93,90,19.46
414,Cocobeach,GA,2020-10-04 00:40:58,1.0,9.58,78.8,88,75,6.93
415,Langham,CA,2020-10-04 00:40:59,52.37,-106.97,55.4,50,20,6.93
416,Kaeo,NZ,2020-10-04 00:40:59,-35.1,173.78,65.03,47,0,6.64
417,Kabalo,CD,2020-10-04 00:40:59,-6.05,26.92,72.32,86,64,1.81
418,Bow Island,CA,2020-10-04 00:40:59,49.87,-111.37,68.0,34,5,6.93
419,Comodoro Rivadavia,AR,2020-10-04 00:40:59,-45.87,-67.5,55.4,41,0,4.7
420,Samarai,PG,2020-10-04 00:40:59,-10.62,150.67,79.41,84,100,17.74
421,San Quintin,MX,2020-10-04 00:40:59,30.48,-115.95,79.48,49,0,2.8
422,Zhigansk,RU,2020-10-04 00:40:59,66.77,123.37,32.04,99,100,17.36
423,San Rafael Del Sur,NI,2020-10-04 00:40:59,11.85,-86.44,78.8,88,40,7.43
424,Bluefield,US,2020-10-04 00:40:42,37.27,-81.22,48.99,81,1,4.54
425,Myaundzha,RU,2020-10-04 00:41:00,63.05,147.19,29.73,69,0,3.2
426,Bira,RU,2020-10-04 00:41:00,49.0,132.47,49.89,82,90,2.1
427,Callaway,US,2020-10-04 00:41:00,30.15,-85.57,70.0,52,1,6.93
428,Quibor,VE,2020-10-04 00:41:00,9.93,-69.62,89.6,49,80,12.75
429,Temryuk,RU,2020-10-04 00:41:00,45.27,37.38,59.0,82,52,4.47
430,Grindavik,IS,2020-10-04 00:41:00,63.84,-22.43,41.0,86,75,10.29
431,Buenaventura,CO,2020-10-04 00:41:01,3.88,-77.03,74.37,94,100,1.36
432,Washington,US,2020-10-04 00:41:01,47.5,-120.5,75.99,48,0,1.01
433,Alyangula,AU,2020-10-04 00:36:07,-13.85,136.42,86.0,55,75,11.41
434,Geraldton,AU,2020-10-04 00:41:01,-28.77,114.6,57.2,54,75,12.75
435,Bungoma,KE,2020-10-04 00:41:01,0.56,34.56,64.62,81,95,0.74
436,Sorokino,RU,2020-10-04 00:41:01,53.75,84.92,35.71,85,11,6.42
437,Bogotol,RU,2020-10-04 00:41:01,56.21,89.53,37.42,77,100,8.77
438,Rio Claro,BR,2020-10-04 00:41:01,-22.41,-47.56,77.0,61,94,3.0
439,Umm Lajj,SA,2020-10-04 00:41:01,25.02,37.27,81.52,59,0,6.02
440,Victoria Falls,ZW,2020-10-04 00:41:02,-17.92,25.84,73.76,29,15,3.94
441,Mulchen,CL,2020-10-04 00:41:02,-37.72,-72.23,42.87,95,100,2.44
442,Partenit,UA,2020-10-04 00:41:02,44.58,34.34,64.36,65,32,5.23
443,Belaya Gora,RU,2020-10-04 00:41:02,68.53,146.42,35.53,67,98,10.4
444,Santa Marinella,IT,2020-10-04 00:41:02,42.03,11.85,53.01,96,1,21.43
445,Harper,LR,2020-10-04 00:41:02,4.38,-7.72,76.64,88,8,8.16
446,Borujerd,IR,2020-10-04 00:41:02,33.9,48.75,52.52,61,0,2.01
447,Sampit,ID,2020-10-04 00:41:02,-2.53,112.95,82.42,75,100,4.36
448,Tiarei,PF,2020-10-04 00:41:02,-17.53,-149.33,86.0,62,20,5.82
449,Alofi,NU,2020-10-04 00:41:03,-19.06,-169.92,78.8,83,100,16.11
450,Bella Union,UY,2020-10-04 00:41:03,-30.28,-57.6,52.05,88,100,16.35
451,Bereda,ES,2020-10-04 00:41:03,43.27,-7.54,55.0,100,100,15.01
452,Lahaina,US,2020-10-04 00:41:03,20.88,-156.68,95.0,41,40,19.46
453,Verkhoyansk,RU,2020-10-04 00:41:03,67.54,133.38,35.65,71,91,18.72
454,Ayia Marina,GR,2020-10-04 00:41:03,37.75,23.53,73.0,85,0,1.99
455,Sambava,MG,2020-10-04 00:41:03,-14.27,50.17,71.91,86,93,6.55
456,Olivet,FR,2020-10-04 00:41:03,47.86,1.9,50.0,93,100,26.4
457,Port Keats,AU,2020-10-04 00:40:47,-14.25,129.55,86.29,57,43,7.2
458,Bodden Town,KY,2020-10-04 00:41:04,19.28,-81.25,82.99,94,20,6.93
459,Pandan,PH,2020-10-04 00:41:04,14.05,124.17,85.42,68,96,3.44
460,Touros,BR,2020-10-04 00:41:04,-5.2,-35.46,77.0,83,55,6.93
461,Le Port,RE,2020-10-04 00:41:04,-20.94,55.29,71.6,78,90,8.05
462,Mapiri,BO,2020-10-04 00:41:04,-15.25,-68.17,75.72,51,100,0.49
463,Esik,KZ,2020-10-04 00:41:04,43.36,77.45,44.6,65,20,4.47
464,Zelenoborskiy,RU,2020-10-04 00:41:04,66.84,32.36,45.27,87,92,5.48
465,Kaman,IN,2020-10-04 00:41:04,27.65,77.27,75.45,33,0,1.63
466,Baghdad,IQ,2020-10-04 00:37:28,33.34,44.4,75.2,38,20,6.93
467,Brownsville,US,2020-10-04 00:41:00,25.9,-97.5,80.6,57,1,8.05
468,Thessalon,CA,2020-10-04 00:41:05,46.25,-83.57,41.0,80,75,1.12
469,Half Moon Bay,US,2020-10-04 00:41:05,37.46,-122.43,89.6,87,75,12.75
470,Kampot,KH,2020-10-04 00:41:05,10.62,104.18,80.6,83,40,6.93
471,Mackenzie,CA,2020-10-04 00:41:05,55.3,-123.17,66.2,63,20,8.05
472,Codrington,AU,2020-10-04 00:41:05,-38.27,141.97,61.3,87,100,9.26
473,Tongliao,CN,2020-10-04 00:41:05,43.61,122.27,45.88,54,0,18.01
474,Ambilobe,MG,2020-10-04 00:41:06,-13.2,49.05,71.53,79,71,4.92
475,Conceicao Do Araguaia,BR,2020-10-04 00:41:06,-8.26,-49.26,84.29,30,2,3.42
476,Sao Geraldo Do Araguaia,BR,2020-10-04 00:41:06,-6.4,-48.55,87.03,42,69,2.53
477,Antakya,TR,2020-10-04 00:41:06,36.21,36.16,77.0,61,0,10.29
478,Quatre Cocos,MU,2020-10-04 00:41:06,-20.21,57.76,71.6,88,40,4.83
479,Castelo Do Piaui,BR,2020-10-04 00:41:06,-5.32,-41.55,81.48,34,74,5.03
480,Kahului,US,2020-10-04 00:41:06,20.89,-156.47,95.0,41,40,19.46
481,Lac Du Bonnet,CA,2020-10-04 00:41:06,50.25,-96.06,44.01,99,66,4.25
482,Ornskoldsvik,SE,2020-10-04 00:41:07,63.29,18.72,50.0,93,37,5.82
483,Lambari,BR,2020-10-04 00:41:07,-21.98,-45.35,74.08,61,98,4.5
484,Shwebo,MM,2020-10-04 00:41:07,22.57,95.7,79.07,87,100,7.72
485,Jalu,LY,2020-10-04 00:41:07,29.03,21.55,81.45,28,0,10.85
486,Suntar,RU,2020-10-04 00:41:07,62.14,117.63,33.58,88,98,9.51
487,Marsaxlokk,MT,2020-10-04 00:41:07,35.84,14.54,73.99,78,93,17.22
488,Yarmouth,US,2020-10-04 00:38:31,41.71,-70.23,57.2,87,1,7.18
489,Zapolyarnyy,RU,2020-10-04 00:41:07,69.42,30.81,48.2,76,81,19.46
490,Kibiti,TZ,2020-10-04 00:41:08,-7.72,38.94,67.71,99,1,0.45
491,Odweyne,SO,2020-10-04 00:41:08,9.41,45.06,71.22,37,0,4.52
492,Sobral,BR,2020-10-04 00:41:08,-3.69,-40.35,75.22,70,43,2.8
493,Da Nang,VN,2020-10-04 00:41:08,16.07,108.22,78.8,94,20,3.36
494,Jacqueville,CI,2020-10-04 00:41:08,5.21,-4.41,78.8,88,40,6.93
495,North Bend,US,2020-10-04 00:40:13,43.41,-124.22,66.0,100,90,16.11
496,Kumbo,CM,2020-10-04 00:41:08,6.2,10.67,59.4,90,92,1.28
497,Praia,CV,2020-10-04 00:41:08,14.92,-23.51,78.8,74,75,14.99
498,Portland,US,2020-10-04 00:36:31,45.52,-122.68,78.8,44,20,2.66
499,Vanimo,PG,2020-10-04 00:41:09,-2.67,141.3,86.34,64,100,8.68
500,Olga,RU,2020-10-04 00:41:09,43.74,135.29,62.17,51,0,2.08
501,Alghero,IT,2020-10-04 00:41:09,40.56,8.32,66.2,68,20,14.99
502,Ancud,CL,2020-10-04 00:41:09,-41.87,-73.82,46.4,65,0,6.93
503,Pierre,US,2020-10-04 00:41:09,44.37,-100.35,51.57,53,12,6.98
504,Svetlyy,RU,2020-10-04 00:41:09,54.67,20.13,62.6,77,50,11.18
505,Bangassou,CF,2020-10-04 00:41:09,4.74,22.82,69.03,95,100,1.25
506,Valdivia,CL,2020-10-04 00:39:45,-39.81,-73.25,53.6,46,0,6.93
507,Chapais,CA,2020-10-04 00:41:09,49.78,-74.85,37.4,64,90,3.36
508,Trairi,BR,2020-10-04 00:41:09,-3.28,-39.27,78.37,79,100,11.79
509,Yurimaguas,PE,2020-10-04 00:41:10,-5.9,-76.08,70.97,97,100,2.24
510,Nouakchott,MR,2020-10-04 00:41:10,18.09,-15.98,77.0,83,0,10.29
511,San Carlos De Bariloche,AR,2020-10-04 00:39:53,-41.15,-71.31,35.6,74,75,6.93
512,Oistins,BB,2020-10-04 00:40:11,13.07,-59.53,82.4,78,75,16.11
513,Conakry,GN,2020-10-04 00:41:10,9.54,-13.68,77.59,86,73,7.36
514,Gerash,IR,2020-10-04 00:41:10,27.67,54.14,73.4,40,0,1.05
515,Lakes Entrance,AU,2020-10-04 00:41:10,-37.88,147.98,81.0,39,11,1.01
516,Bouloupari,NC,2020-10-04 00:41:10,-21.87,166.05,78.8,54,40,23.04
517,Lodja,CD,2020-10-04 00:41:11,-3.48,23.43,69.48,97,100,1.68
518,Lar,IN,2020-10-04 00:41:11,26.2,83.97,78.22,82,16,3.71
519,Agirish,RU,2020-10-04 00:41:11,61.92,63.02,30.36,93,0,8.14
520,Shache,CN,2020-10-04 00:41:11,38.42,77.24,48.04,50,0,7.87
521,Caledon,ZA,2020-10-04 00:41:11,-34.23,19.43,60.01,85,85,8.01
522,Canico,PT,2020-10-04 00:41:11,32.63,-16.85,69.8,83,40,17.22
523,Bose,IT,2020-10-04 00:41:11,45.46,8.01,52.0,92,100,1.99
524,Meulaboh,ID,2020-10-04 00:41:11,4.14,96.13,78.6,78,100,7.4
525,Hailun,CN,2020-10-04 00:41:11,47.45,126.93,45.0,77,100,3.89
526,Satipo,PE,2020-10-04 00:41:12,-11.25,-74.64,73.31,68,47,2.86
527,Klaksvik,FO,2020-10-04 00:41:12,62.23,-6.59,51.8,100,100,13.87
528,Opochka,RU,2020-10-04 00:41:12,56.71,28.66,53.29,75,100,10.54
529,Anloga,GH,2020-10-04 00:41:12,5.79,0.9,78.8,83,20,8.05
530,Nirasaki,JP,2020-10-04 00:41:12,35.7,138.45,71.01,82,100,2.64
531,Padilla,CO,2020-10-04 00:41:12,3.22,-76.31,71.6,88,75,11.41
532,Cobija,BO,2020-10-04 00:41:13,-11.03,-68.77,73.67,86,100,1.23
533,Balakhta,RU,2020-10-04 00:41:13,55.38,91.6,35.02,83,52,3.36
534,Staryy Saltiv,UA,2020-10-04 00:41:13,50.08,36.79,51.8,53,0,6.71
535,Puerto Carreno,CO,2020-10-04 00:41:13,6.19,-67.49,79.0,84,68,5.23
536,Bousso,TD,2020-10-04 00:41:13,10.48,16.71,77.09,78,100,3.11
537,Dao,PH,2020-10-04 00:41:13,11.39,122.69,82.09,78,72,2.3
538,Monte Patria,CL,2020-10-04 00:41:13,-30.69,-70.95,52.75,44,17,1.52
539,Springfield,US,2020-10-04 00:41:13,37.22,-93.3,62.6,55,1,5.82
540,Awbari,LY,2020-10-04 00:41:13,26.59,12.78,80.65,16,41,8.48
541,Muli,MV,2020-10-04 00:41:14,2.92,73.57,81.93,71,100,7.56
542,Bongandanga,CD,2020-10-04 00:41:14,1.5,21.05,71.37,82,45,2.13
543,Malanje,AO,2020-10-04 00:41:14,-9.54,16.34,68.05,82,65,3.13
544,Menongue,AO,2020-10-04 00:41:14,-14.66,17.69,67.44,44,65,0.98
545,San Miguel,SV,2020-10-04 00:41:14,13.48,-88.18,74.7,92,100,3.85
546,Fairbanks,US,2020-10-04 00:41:14,64.84,-147.72,60.8,44,75,11.41
547,Kinsale,IE,2020-10-04 00:41:14,51.71,-8.53,48.0,93,20,10.29
548,Barra Patuca,HN,2020-10-04 00:41:14,15.8,-84.28,80.71,79,65,5.3
549,Semirom,IR,2020-10-04 00:41:14,31.42,51.57,42.71,69,0,1.97
550,Nyimba,ZM,2020-10-04 00:41:14,-14.56,30.81,71.76,37,0,2.82
551,Guerrero Negro,MX,2020-10-04 00:41:15,27.98,-114.06,81.09,45,0,14.29
552,Lamar,US,2020-10-04 00:40:39,33.67,-95.58,69.8,60,1,6.93
